clothing_id,review,rating,recommend,validation_result,problem_category
1037,Very nice fabric but disappointed in the stitching on the knees. it looks nice but makes the pants very uncomfortable and tight around the knees. too bad because i love the style and hoped they would work!,3,True,False,4
1037,"These run very small!! they are also short, almost like a crop pant. the fit was so weird that i won't even exchange for a bigger size.",1,False,True,4
1025,"I was excited to see these jeans since they came in petite sizes and had a short inseam... unfortunately after ordering/returning several pairs, i found out that these are actually not petite jeans. please beware that if you are ordering these for the shorter inseam, they are actually 28 in... not 24 in as in the description. other than the inseam issues, they fit like typical paige denim.",1,False,True,5
1033,"I originally got these in a 29 petite and thought they fit great right out of the bag (i'm usually a 6/8).. and within an hour of wearing them (to retailer, actually), the knees had gotten so baggy that they looked absolutely ridiculous; i've never had jeans do this. the salesperson at retailer agreed that they seemed very odd. i exchanged for a 28p at her suggestion, and i just hate them. i'd say the smaller size seems every so slightly small, but nothing major - but the waist actually folds over a",2,False,True,4
1022,"I've been buying stevie ankles for years from retailer and been very happy. the past two pairs i bought had a heavy chemical smell, which i imagine is some kind of starch/chemical to keep the denim stiff. with the first pair, after enough washes to get rid of the bad smell (4), they lost all form and looked terrible since they were washed i couldn't return them. the 2nd pair arrived with the same heavy smell and i returned them. it may be they are made elsewhere now, but it's disappointing.",1,False,True,3
1022,"I ordered these because i loved the wide cut and overall look. but returned them because they fit weird. too tight around the too high waistline (and normally, i like a high waistline). fit ran small. and the overall quality of the fabric wasn't as nice as i was hoping for. pretty disappointed.",1,False,True,4
1033,The color on these are amazing. i am 5'2 and these are really meant for that long lean profile. note they have very little stretch.,3,True,True,4
1035,"I ordered these in my usual size and could barely get them on. they fit ike tight leggings. they have spandex that is comfortable and they will probably stretch as you wear them,. i exchanged for the next size up, because the style is great for year -round and the quality excellent. i live 2 hours from a store, i would either order up at least one size or try them on in store.",3,True,True,1
1033,"I wear a typical 25 in coh jeans and i ordered these in a 25. they fit but they feel more like jeggings than skinny jeans. the wash isn't as faded out as in the picture. and at 5'2"" the rip is right at my kneecap. i bought these for the distressed wash, and will probably return this pair as it looks darker and less faded in person. i look nothing like the model does in this pair of jeans.",3,True,False,5
1033,"I was extremely excited to receive these pants, given the two positive reviews. i'm a petite woman and have trouble finding jeans with the right proportions. i sized down from my normal size (27 to a 26) and was swimming in these pants. i would have had to go down three sizes to make these work. i'm not sure if i received a defective pair or what, but be cautious ordering these pants.",1,False,True,1
1030,I liked the cut and color. seemed like good quality. i'm 5'5 and theses were so long. i had to fold them up like 6 inches not to step in them,3,True,True,4
1022,"I wanted to love these jeans, but as a woman who is almost 45 there was way too much stretch in them. i am always a size 26 and i couldn't wear these, they were way too tight! they went back the next day. i will say, it could be my body type, i""m a runner so my legs are muscular. if you have very thin legs, these could be great and work for you. i loved the color, dark blue.",2,False,True,4
1033,"I bought these on sale and they quickly went back. i was very disappointed after reading the reviews. i thought for sure these would be a winner. however, i was sadly mistaken. i ordered another pair of jeans, the same, from a different brand. these were way too small while my others were too large. they didn't live up to my expectation and were still rather long. even though i bought these on sale, i was not happy with the quality.",1,False,True,1
1035,"I agree with the other reviewer: the snaps at the ankle are a cute idea, but bad in execution. they look and feel odd when on.
----------
these fit tts, and they are soft with decent stretch. but the rise is much lower on me than other 8.5"" rise jeans i have; as a 43 year-old woman they seemed inappropriately low-hanging on me.
----------
as an aside, these will def. color transfer - there is a whole lotta rinse on these. and they have a strange chemical smell to them; not sure if that will diss",2,True,False,4
1033,"I love the way these jeans look and fit, but they have a chemical smell. i assumed the odor would go away after i washed them, but it doesn't seem to have helped.",2,False,True,3
1030,"I'm normally a size 25p. i bought these in a 26 because i wanted a more relaxed fit. i could barely pull them up over my calves. i could get them on and button them, but i felt like a sausage stuffed into a straw. size up 2 sizes at least!",2,False,True,4
1030,Love the wear of these jeans but they run small! designed holes have grown much larger-i don't dryer dry them.,3,True,False,2
1033,"I should have looked more carefully at the description of these before i made the purchase. these jeans, unfortunately are very stretchy which i don't like at all. i was looking for 100% cotton with no lycra-love rigid denim so these are not for me. they have a very nice design and fit tts. they are very long so expect hemming if you are not 5'10 at least! the 29 was perfectly sized and will be flattering on a curvy figure, i would imagine. rear pockets are placed very low on the bottom giving t",3,True,False,3
1030,"I absolutely love mother jeans, but i unfortunately had to return these ones. this particular style seemed to run pretty small. too, i always size up in white jeans, and even the size up that i had ordered were just too tight. i typically wear a 28 in mother, and ordered a 29 in these.",2,False,True,1
1025,"I really wanted to like these. they're soft, long enough for 5'8 1/2 and a nice color cut the rise is quite low and the hips puffed out in a weird way. have to return ;(",3,True,False,4
1025,"The item i received was not distressed. i bought one size larger thinking they'd be super slouchy, but they just looked sloppy. also, the hips puffed out in a very strange way. i wanted to love since they are so cute and soft, but i look like a man with hips in these jeans. returning this weekend.",3,False,True,4
1028,"These are absolutely beautiful pants. soft and wearable right away, but the other reviewer is right. if you are average or short, these will be way too long. they won't even look like cropped pants, just regular wide leg jeans. i am keeping them b/c i love the look and i will also have them altered to be shorter. it's disappointing that these were designed for the statuesque instead of the other 90% of us, especially considering the amazingly high price for a pair of jeans. so... i guess i am di",3,False,True,4
1035,"I've never had a problem with pilcro jeans. i own several pairs. however, i ordered my regular size 28 (i'm 5'3, 120 pounds) and not only were these jeans thin, they had zero stretch and after 1 hour of wear stretched out horribly. they fit really loose and hung around my knees and legs which is very disappointing for a skinny jean.",2,False,True,4
1035,"Pilcro jeans used to be my favorite. in the past 6 months or so, i have bought 3 new pairs, and all have been so disappointing. first of all, the quality is horrible now. in the past, they would last for years and hold up great. my last pair of stet jeans started to visibly wear out within a month. also, pilcro jeans now stink in the most disgusting toxic way. they smell horrible despite washing. what happened, pilcro?!?!?",2,False,True,2
1035,As another reviewer mentioned the quality isn't here.  they pilled in the thighs after wearing once and stretched out so much at the end of the day i was pulling them up constantly.  such a bummer because i love this brand.,3,False,True,2
1035,"I've purchased pilcro jeans in the past and they've held up great. unfortunately, the material used for this particular jean is a far, far cry from what it used to be. the thighs of these jeans start pilling (yes pilling!) after just a few wears. i've never had jeans do this -- whatever denim blend they are using is a complete disaster.

don't buy these -- you will be very disappointed.",1,False,True,3
1033,"Wanted to love these pants, they are way, way, too long (i'm 5'4 128lbs for reference). i didn't love the way they looked cuff and didn't think it was worth having them hemmed. loved the color. would work well for someone tall and slim.",3,False,True,4
1035,"Love pilcro jeans and really hoped these would work for me. lovely soft material (98% cotton/2%, which you don't see often anymore!), great length, nice medium rise but for me the deal breaker was the lack of belt loops. the braided detail at the waist is a fun design touch, but as someone with a small waist and wider hips, i almost always have to wear a belt with jeans and that's just not possible with these. if you don't usually wear a belt or have a straighter figure, these might work better",3,True,True,6
1030,"I ordered these jeans twice because i love them. the first pair were mis-marked by about 4 sizes so i re-ordered. second pair still didn't fit, they run really small, i would probably need one maybe two sizes larger than normal to achieve the fit and feel of the other skinny jeans in my closet:(",2,False,True,1
1025,"Would recommend, but with the caveat that i had to return due to the pants being way too big all over, even the length was more than i expected from the photos online. i am 5'5"" 120lbs narrow hips, usually a 25 in pants (including other level 99 pants i own). i ordered a 25 and i could have pulled them off completely buttoned, plus they went nearly to my ankles. anyhow, the material is really nice, soft and comfy, color was good (i ordered the dark), and i could imagine they would be super cute",3,True,True,1
1025,"The fabric is absolutely lovely on these, but very thin. the top part was tighter than usual (and i sized up from my regular pilcro jean size) and they flare a lot. so the thin, tight top was not a flattering look. the rise also felt short. 

i'm 5' 4"" with a 30"" inseam and the regular length just hovered above my ankles. my husband burst out laughing when i tried them on, which is never a good reaction!  even if i hemmed them, i think these are a miss for me. will be returning.

better for",3,False,True,4
1025,"Those pants sit pretty snug on top and get very wide very fast. this looks odd in my opinion if you do not wear a tunic style top like on the picture. also the material is quite thin, which makes the snug part look unflattering. they were not for me unfortunately.",3,True,False,4
1033,"It was way to heavy and big for someone with a petite frame like me.
i really liked the design and thought since it came in petite, i'd try it.
it would probably be better on someone much taller but the material is still too heavy.",3,False,True,4
1025,"The tag on the jeans said ""won't stretch out"", and i've already returned one pair to size down when they stretched out by the end of the first wear. ive been wearing the smaller size for a week, and it's stretching out as well. the crotch ends up dropping two or 3 inches and i keep having to hike the pants up in public, after just a week of owning them. i love paige jeans, and the cut and color of these are amazing. i'm going to have to size down one last time just to get them to stay up, i hope",3,True,False,5
1033,"I really wanted these jeans to work but i am too curvy and not tall enough for them. i just felt like they were swallowing me up with fabric. i am 5'5"" and had a stacked boot heel on when i tried them on and they were still too long. i felt like they made me look even bigger than i am. the fabric is nice, not as dark as the photo as others have said.",3,False,True,4
1033,"I saw these in my local retailer and loved them on the hanger. when i tried them on, not so much. the material is a pretty substantial white denim and very stretchy (i didn't find them to be that smooth of a fabric, but more of a traditional denim texture). i am a 6-8 in pants, and normally wear a 27 in pilcro denim. when i tried on the size 27 in the store, i found them to be very tight in the thighs - and i don't have big thighs. i also found the pants to pull conspicuously across the crotch are",3,False,True,4
1038,"I love these jeans! they are really cute and comfy, however, they are way too long. i couldn't believe these were a 33 inch inseam, but i measured them and they are. i am 5'4"" and put on a 4 inch heel and they were still dragging on the ground :( these will have to go back as i don't think the same look can be pulled off if they were hemmed.",3,False,True,4
1033,I ordered these a size up because i'd just had a baby and knew i needed a bigger size. my pre-pre baby size (chubby phase) were size 8/29. these fit like a size 4. way too small. very disappointed!,2,False,True,1
1033,"I have purchased many different styles of pilcro jeans, and have loved them all!!! these, unfortunately i do not like. i think they run large and the fit, just blah. the waist gapped and kinda had a ""mom jean"" look. i felt the quality was also not up to standard for this brand.",3,False,True,4
1033,I really like the pilcro serif style but the stet style does not work for my body. will have to return.,3,False,True,4
1033,I loved the color of these but they bagged out with just one wear. they are going back to store.,3,False,True,2
1033,These are a wonderful trouser style pant. i love fitted than flared denim so this fit isn't my top pick but it's a cute style! thick quality denim fabric with a medium rise cut.,3,True,False,4
1030,"I agree with other reviewer, the material of these jeans is not the same! thin, stretches, and you end up pulling them up all the time. i am a short, curvy girl and would love to have the old jean fabric back! this seems to be the trend in jeans?nydj also uses this fabric?stretches too much.",2,False,True,3
1022,"These pants were wonderful...for 2 seasons. yes, for almost $200 a pop they don't even last a full year! loved them so much, i bit the bullet & bought 4 pair. all 4 started to rip in the same spot! i tried to contact ag directly & they do not back up their products after 30 days. fortunately, retailer was wonderful (as always!) i will buy pilcro from now on - much better product for the money.",1,False,True,2
1025,"These were great pants that fit well, had good rise, perfect stretch for my curves, and i was really happy to get them on sale. (i'm 5'10"", 165lbs, with a pear shape). 

after only three months of occasional wear (about once a week, at most), and following wash instructions perfectly, they started deteriorating. the pockets are becoming unsewn, the fabric has over-stretched in little sections that bunch, and the bottom hem is coming unraveled. these are the most low-quality horrible pants i've",2,False,True,2
1035,"Great jeans by pilcro, too short and snug around my knees for keeping though.",3,True,False,4
1035,"Although i bought 2 sizes down from my regular size, they were still big and, made my derriere look flat. i would have kept them as weekend kick-around jeans, but the flat behind just made them a must return.",3,False,True,4
1022,"I have a few pairs of the stevie ankle, so i thought i try these. they have very little stretch and feel tight in the waist. the distressing near the front pockets is really apparent...like white stripes. they make the jean look overall cheap. not worth $198, in my opinion.",3,False,True,4
1030,"Oh wow no.
as the previous reviewer said, much lighter than the picture!
rise and inseam are as described but with the light denim they combined to make a bad look for this 40something. maybe for a younger audience who like the 90s retro vibe?
the fit is true to size, i tried the 27 and it was a nice snug fit around the bum (waist 28/29, hips 36, usually a 27 or 28 in jeans, sometimes even a 29 if they're super skinny).",3,False,True,5
1030,These look nothing like the picture! they are super high-waisted & longer than they look in this picture. i felt as if i was wearing a pair of jeans from the 90's that just fit terribly. i thought they were going to be a pair of cropped wide legs & they are far from it. the color was also much lighter than shown in picture. super unflattering & just not for me. they're going back...,2,True,False,5
1025,"Agree with above review. these are described totally wrong. they are not 8.5 rise. they are very high rise, so much that i didnt even try them on...the color isnt good either, it looks like a cheap levi's color or just not a quality denim. if you like high rise, you might like them. i can't comment on fit..",1,False,True,5
1033,"I purchased these in a 26 petite and a 26 regular. the 26r was too long and bunched up terribly pass the knee. they were also loose in the waist and overall body. the 26p fit great in the waist and body, however; past the knee it was too tight and again it bunched but not as bad as the 26 reg. the overall quality of the jean seems fairly good. the fit just did not work for me so these go back and the hunt continues for white jeans. would love it if they made the hyphen jeans in white.",3,False,True,4
1033,"Ordered these in 31p last year, prob could have worn a 30p, ordered 30p and 31p this year. the past couple of years the pilcro stet jeans in white fit me because they were cut straighter and not as curvy. this year neither size fit. 
this year the cut changed and it has a curvier fit. it's the waist that doesn't work for me. if you're curvier this is probably a good fit change.",3,True,True,4
1033,"I really wanted to love these because i love my other steps, but they did not feel or fit the same way at all. i was also disappointed to see that they are cream and not white. these jeans feel stiffer than other stets i own and the waist was huge on me. sadly, these will be going back.",2,False,True,4
1022,"I'm not sure what it is with ag. i own at least a dozen pairs of their jeans, in blue, black and white denim. i wish i could say they're all great, but unfortunately there's a big variation in how they wash, depending on the fabric content. i just purchased these because i love the lighter wash for spring, but after washing them once i can see they won't be a favorite pair. even with cold water and hanging them to dry, the fabric bunches weirdly and the shape of the leg changes. at this price po",2,False,True,3
1035,"I love how these jeans look on. tts, adorable. i exchanged my first pair due to stitching coming out in the back right pocket. pair #2 -the stitching came out in the exact same place. this seems to be a problem with the quality/sewing. the fact that the stitching is gold and decorative as well as functional means it will keep unraveling until the jeans are ruined. 2nd pair has to go back. too bad.",2,False,True,2
1030,This picture does not represent these jeans .. the color is way off. they are more yellow toned and look much more worn than in the picture. they also run very small.,2,False,True,5
1035,"Waist is tight and thighs and legs are not. -not flattering- ankle opening is too small, and they have a funny smell.",1,False,True,4
1022,"When i tried these on in the store i was thrilled - they were comfy as yoga pants and  the fit was divine. i thought i had found the perfect jeans and i splurged on them for my birthday. after wearing just two times they are baggy and the knees are totally bagged out, saggy and faded.
so disappointing - i want my $180 back!",1,False,True,2
1035,"I really liked these jeans initially, but by the end of the day the waist is really baggy. the fabric stretches with wear and takes a wash to get back to its original shape.",3,False,True,3
1022,"I just received these jeans and the fit it good. but they smell like moth balls and i have washed them twice already. i hope it will go away, otherwise i wasted $100.",3,False,True,3
1022,"I finally ordered a pair of these jeans after seeing so many rave reviews, and when they went on sale. i'm leaving this review for women who share my body type.

i'm slim with longer legs, and don't really have curves. i typically don't purchase jeans with an inseam shorter than 30''. for reference, i really love the fit of paige and m.i.h. jeans.

these jeans have an inseam of 31'', which i thought would be fine. but for me, the cut wasn't flattering at all. i typically look for jeans that",2,False,True,4
1037,"They are beautiful in person, until you put the on. the fit was a bit weird; tighter in the waist, roomy in the crotch. the fabrics work 100% against one another. the vegan leather, especially the detail pieces at the outer side seams, is too stiff. the back is thin and has far too much elasticity. at $150 i passed. these will only enter my closet on sale.",3,False,True,4
1037,"I am a huge fan of pilcro pants, and was so excited to see them make a pair of vegan leather pants. the idea is great - leather in the front, fully stretchy fabric in the back to give a fitted but comfortable look. however, i couldn't get past the way the seams and leather felt on my knees - really stiff and uncomfortable when you start walking around (can't bend the leg all the way; weird creasing and bunching behind the knee). the fit was perfect everywhere else. sadly, these had to go back :(",3,False,True,4
1037,"They are beautiful! they fit amazingly! they ripped on a seam the third time i wore them. i kept wearing them, because again, the fit! the style! alas, about the fifth time i wore them, the other leg ripped at the knee seam. they are just totally falling apart. it's so very sad. i would wear them alllll the time if they could bear it. i'm actually thinking of buying another pair because i love them soooo, but it would likely be wasted cash as i believe there is a real manufacturing issue here. w",3,False,True,2
1037,"I really wanted to like these, but they just didn't look right on my 5'3 sorta bulky frame. i have big thighs and always feel out of place wearing leggings, so maybe i'm just not the right target for these, but they looked so cute and i wanted to give them a try. the waist was too high for my liking, and the leg openings were too big and gave me a stumpified look.",2,False,True,4
1037,"Absolutely love these pants! i have had these pilcos for about two months now and it has been a staple in my fall wardrobe. i have worn them at least once a week. the only downfall is the button has already fallen off and the seam in the knee has recently torn apart. given the leather, i'm not sure if they can be fixed. these are fabulous, but the quality is just not there. very disappointing.",3,True,True,2
1037,"As a tall girl, i was thrilled to see that these pants come in longs! they are amazing for dressing up (or sassing up) and outfit. i anxiously anticipated their arrival and wore them the very first night i bought them. however, as someone previously mentioned the quality is poor. after wearing them to they symphony, the knee tore while i was sitting in my seat! i really don't see a way to avoid this from happening since i had not moved. i'm sooo upset because i absolutely loved these pants!",2,False,True,2
1037,"I loved these pants the minute i put them on, and was so happy i'd ordered them. but i wore them only 3 times - and only at dinners with friends, not even for full days - and the seams on both legs ripped open! i think the faux leather just isn't equipped to handle the stretch of fitted leggings. i was super-bummed about this, because these pants are so insanely cute. but if they can't hold up to a few casual wears, then there's just no way... thankfully retailer was true to their brilliant custom",1,False,True,2
1033,"As other reviewers have pointed out, the bum is not flattering. the pockets are wide and the fit sort of flattens you out. bummer. literally. too bad, i wanted these to work more than then coh's parker cropped. the coh's win. my wallet loses.",3,False,True,4
1033,"Ordered a petite and it was not as dark of a denim like the picture. the pockets on the backside are wide and are not flattering if you have any curve to your rear. makes you look wider than you are! pocket on front are also large, which accentuate thighs. these were returned immediately as it did not work for me.",3,False,True,4
1033,"I stopped into a store near me specifically to try these on given how adorable they look here. while i liked them, i didn't love them. i love some stretch, so that part was good. however, the denim was much thinner and lighter colored than they look to me online here. 


i really want to love them, though their light color has me less enthusiastic. another reviewer also mentioned a butt-flattening effect, which i noticed also. i might have sprung for them anyway, they do have a cute shape, bu",3,False,True,5
1033,"I love the style, but it didn't work for me. i ordered the r size. they were way too too long. i generally wear size 26, and the r length works with most retailer pants. with this particular pant, i could barely pull up the zipper. i'm not sure what happened bc i haven't gained any additional weight. i am 5'2, and 110 lbs. unfortunately, i had to return the pants. i think the design is for supermodels. maybe a petite size would have worked? the p was out of stock. good luck!",3,False,True,4
1038,These are way oversized! i have several pairs of pilcro jeans and these run way too large. wasted money on shipping. won't do that again:(,1,False,True,1
1025,"Lovely jeans, love the details in the cuff bottoms. the front of the jeans, the relaxed ""boyfriend"" part was just too relaxed for me - too much material there that it was unflattering. otherwise cute.",3,True,True,4
1028,"I love the coh fleetwood jeans, and since i was looking for a pair of not-so-skinny skinny jeans, i thought these would be great. but unlike the fleetwoods, which are a substantial weight denim, these are very soft -- too soft -- and bag out in the first 5 minutes. the style is okay but the fabric makes them unflattering. maybe if you're looking for jeans you can lounge in, these will be for you because they do have the comfort equivalent of sweats.",2,False,True,3
1022,"I am obsessed with denim and have two other pairs of ag jeans from retailer that i am very happy with. my recent preference has been for high-rise skinny jeans and decided to give these a try because of the versatile medium wash. when i tried these on in my normal size, they were so cute that i bought them full-priced. i could tell that the material was pretty stretchy (which is what makes them soft and comfortable), but was not expecting them to stretch out and sag after a few hours. by th",2,False,True,3
1037,"I was really disappointed with these pants. they were a thinner fabric than expected with little to no stretch. they were very tight around my legs and huge at the waist. sadly, they will be going back.",2,False,True,4
1030,"Runs large. very stretchy. nice wash. mine had more holes and fraying in the legs than i expected. i returned them because i got the wrong size and smaller sizes are sold out. otherwise a cute jean and with the sale, certainly worth it.",3,True,True,1
1030,"These run at least 2 sizes smaller than other styles of the same brand, mother. such a bummer because the quality is totally on point. i'm going to exchange them for a huge size i guess. whatever, i don't mind having a size that's so much larger than all my other jeans. i just mind the complete hassle of the exchange process. i wish mother would get their sizing issues under control. it's not retailer's fault. so annoyed.",2,False,True,1
1035,"I am a curvy girl and bought these jeans in a size 31. i don't have stick legs, and the jeans have worn right through were my thighs rub together. with the old pilcro material, this did not happen! this is a super soft jean, and although the fit was good, they just didn't last.",2,False,True,2
1035,Where o where did the old pilcro ankle stet go??? these are a cheap impersonator. the denim used to be thick which really did wonders for the fit and overall appearance of how the denim lays over your lower half. the last 3 pairs of pilcro stets i've ordered have gone right back because they are nowhere close to the greatness they were originally. the pockets on these jeans sit so so low- completely unflattering. the ankles are significantly smaller circumferentially. the old stet ankle jeans ha,1,False,True,4
1022,"I love ag jeans. i own several pair, and i think they wash well, and wear well. that being said, i'd never purchased a pair of the ""stevie"" cut before. they have the same quality one would expect from ag, and i like that the ankles aren't true skinny jeans, but have a little width. it's more on-trend for this season. for me, the issue was more with the color. i order pink. when they arrived, they were beautiful in the little plastic bag. my heart skipped a beat. hooray! cute new jeans! except, w",3,True,False,5
1022,"These ag stevie ankle jeans only have 50% cotton.tthe rest is 41% lyocell (a rayon), 7% polyester, and 2% polyurethane. result: thin and clingy jeans that show every lump, and stretch out. 
.
these are no longer the same lovely ags in twill when they were at 80% cotton, 18% modal, 2% pu. it seems ag has also stopped making denim and corduroy with 98% cotton, at least in the stevies.
.
i'm sure these will be a great choice for someone looking for very soft and thin pants that feel like pjs, b",2,False,True,3
1030,"Nice soft jeans, cute style, and i wish i could keep them...they just are too small on me. :/ not sure if i've gained weight (which i don't think i have because i had on a size 28 pair of pants today) but i ordered a size 29 in these jeans and they zipped but just too snug around the waist. i would honestly need a 30 or 31. looks like they are selling out quickly so i doubt i'll be able to get the size i need. 
if you have a small waist i think they would be fine but they don't fit my body type",3,True,True,4
