clothing_id,review,rating,recommend,validation_result,problem_category
1022,"These jeans fit perfectly. however, the distress at the knee was a bit too distressed for my taste. i would recommend these jeans for a younger demographic.",3,True,True,4
1022,"Nice jeans, just fyi they look more slimly fitted in the photo than they actually are when you get them. that's why i returned them. otherwise, fine.",3,True,False,5
1022,"Bought these for the color however these just did not work for me. the 26 was too small and the 27 was baggy. i'm 5'3 and typically wear a 26. beautiful color and good denim. if you are looking for a looser fit, more of a straight leg fit...this is a good jean with a fun pop of color.",3,False,True,1
1025,"I have been looking for flares that are not tight through the thigh and these are definitely them...but for me they were so long that to hem them would ruin the style of the pants. i'm 5'5 and have long legs but i would need a high heel to maintain the intended style, and that's not what i was looking for. otherwise, beautiful.",3,True,True,4
1022,I can't stand buying pants and i can see the pockets lining and my darker skin through the fabric. i don't consider that high-quality.,2,False,True,3
1035,"My normal size 30 in the hyphen chinos fits my size 10 body very well. these selvage jeans were too tight in the hips, too loose in the waist, and too tight in the knees, and i don't have big knees. also, the cuff was down to the floor instead of ankle length. cuffed, they seem to have a 32 inch inseam, and these were regular, not tall. basically, i think you need to have a straight up and down shape with no curves, and very long legs for this jean to work.",3,False,True,4
1035,"I think these jeans are good for people with long lean legs. i'm 5'7"" 155 lbs and the wide cuff made my legs look short and stubby. the weight of the jeans is a little on the heavier side - i usually like soft denim. i usually wear a 31 and thought they were true to size.",3,False,True,4
1030,"These are great for summer except you need to size down! unless the pair i received was an anomaly, these run very large!",3,True,True,1
1037,Not for the curvy women. fit in the waist but bunched around the crotch,3,True,False,4
1037,"So these look so good online - i love flare and the button detail. however, on me, they were very long (which i knew) but too thigh-hugging for my taste, and the buttons looked cheap (i ordered the tan color). thus, back they went. for reference, i am 5'5"" and 125# and ordered the 6.",2,False,True,4
1037,"Fit and style very nice. returned because way too long and bottom detail interfered with hemming. they were at least 4"" too long. i am 5'8"" so heels would fix the issue but i don't want to wear them with a comfy pair of pants.",3,True,False,4
1030,"After losing a lot of weight i thought i'd try a pair of skinny jeans and since pilcro is my favorite jeans brand, i bought my usual pilcro size but wow. these are just way too tight. they pull on like leggings or tights, clinging to every part of your leg - there isn't even a bit of looseness around the calves and my lower legs have never been big. i kept thinking i'd just lose more weight and they would fit better but that isn't happening either (the fit) so these are going to my daughter who",3,False,True,4
1035,"I love my very old pilcro stet jeans. they are the perfect denim weight, and the back pockets are set in a way that is very flattering for the tush. not so with the newer pilcros unfortunately. the denim is thinner and may have more stretch and they get worn and pill on my inner thighs. and the back pockets are set far apart making my back side look unnaturally wide. it's a bummer.",2,False,True,4
1038,"If these jeans work for you, you're a lucky girl! the fabric is really thick and soft. pocket detail is cool and the hidden multicolored button placket is a nice detail. i ordered down a size. they're tight across my thighs and seem shorter than a 30"" inseam. the fit is boxy and not flattering on me but pants are so cute i may keep them anyway.",2,True,False,4
1038,"I'm 5'2 and 105 lbs; normally a size 25 petite for most jean brands but learned after receiving my online purchase that these jeans run large. i exchanged them for a size 24 petite and thought they fit okay at first but after testing them around the house, they kept stretching and i felt like they were going to fall off my waist! didn't want to wear a belt with these because it distracted from the relaxed style. sadly had to return my purchase.",3,True,False,4
1038,"These jeans are adorable! i'm so sad they didn't fit. my legs are bigger than the rest of my body, but i usually have good luck with wide leg pants. if you are looking for wide legs, these are not the jeans for you!",2,True,False,4
1038,"These were very nice, but had to return. i have a hard time with jeans as i am big and curvy in hips and butt. these were tight in those places and big in the waist,",3,True,True,4
1038,These jeans were so cute on- wore them a handful of times and they'd been washed twice. put them on and - rip! ripped right at the crotch in the front so not fixable- and on vacation no less when i had to scramble to find something else to wear. poor quality - disappointing and not what i expected from retailer. :-( they also run large even for a more relaxed fit- sized down for a good fit.,1,False,True,2
1038,"I think you have to have stick legs/legs for days for this style to fit as pictured. i thought i had found the perfect boyfriend jean, but once these babies arrived i was really disappointed. the color is slightly brighter than the picture, which is fine, though i was digging the slightly greyed look.

anyway, these were loose in the waist and crotch and fit snugly everywhere else. i have a fairly athletic build, so it's not uncommon for me to have issues with fit around the calves and thighs,",3,False,True,4
1022,"Long-time ag jeans fan. lately though, i'm finding the material is much too stretchy. i wanted a good pair of jeans. if i wanted pajama jeans, i would've ordered them. i found the same thing with the steve capris i ordered (same review there).
so back both pairs went. 
it's a shame because the color was as pictured and just what i wanted. if only they had been made out of actual jeans material.",2,False,True,3
1028,"Just received pants and even though they are labeled ""petite"" they are not. the inseam is 28 for a waist size 26, which is not what the description states.",3,True,False,4
1025,"These pants are more like 9"" not 10"". i was very dissappointed. the color is great and so is the fabric.
if you look more closely at the model the pants don't fit her either!! they are too small! i haven't decided whether or not to take them back because i am losing weight. i am a 31 so far but these pants are like a 30. i need the color because they go perfectly with a top i bought from retailer",2,False,True,1
1028,"Cute in concept, so large in reality. i am 5'3"", size 24 in jeans. i was swimming in these. i mean the seat is huge and the length of the rise is super long. don't even try if you are a little person. long and lean, yes, would probably look great on you.",3,True,False,4
1025,These run small. i normally wear 28 on ag stevie's and paige jeans so i ordered these in 28 and they were very tight. otherwise very well made and super cute but i had to return them.,3,False,True,1
1022,"I absolutely love the fit of these jeans! they are perfect in length and fit nicely on the hips. they are fitted and look nice with boots, but they do not feel tight at all because of the legging material. legging material, while comfortable, typically feels thin, but these do not and they are quite warm.

the one major drawback is that the pants have pilled on the thighs. i have had these pants for about 1.5 months now and i have washed them (and have hang dried them) about 4 times. i have neve",3,True,True,2
1022,It's way more distressed than it looks in the picture and that was a no for me.,2,False,True,5
1022,"I went on a wild goose chase for these jeans, as they were sold out all around the country. i finally got the last pair from some store in the midwest! they are my favorite pair of jeans, they fit very well. however, for the price, they should not get loose and baggy after 1-2 wears. i hate that they need to be washed and dried so often so that they will fit properly. expensive jeans should not sag. i have abercrombie jeggings for a fraction of the price that never get loose, even after 20 wears",3,True,True,2
1035,"I don't think they are an easy fit cut, they are more like skinny jeans. as i was looking for something more relaxed i decided to return them. the quality of the material is good, the color is nice.",3,True,True,4
1025,"I still have mixed feelings about this pants. the fabric is nice, soft and flows well. the fit is good, i ordered 30, could have gone with 29, not a big deal. the one thing that is off is the length - i am 5.7 and these come right to above my ankle...nowhere close to how they sit on the model. the issue with this length is that is neither here nor there, too short for regular pant length and too long for crops. i will probably have to hem them a bit, which is a disappointment when you pay so muc",3,True,True,4
1033,"These are very well-made jeans, the fabric is substantial and gives a lot of stretch with movement. i adore the extra inch or so in the rise of the waist, and they make my butt look great. however, these jeans fit like a glove when i put them on first thing, but within an hour or so of wear they are so baggy it's like wearing a size bigger. i'd say perhaps buy a size smaller if you want them to fit snugly through the day. if you like roomy, then buy your regular size.",3,True,True,1
1028,"These are the very stretchy, almost spongy, type fabric.  i ordered my usual size and they fit me like a sausage skin.  crazy small!!!",3,False,True,1
1033,"I absolutely love the look and fit of these jeans. i did have to size down. i ran into problems after washing. the fraying on one leg was twice that of the other, looking very unbalanced. after looking closely i found that one leg had a top stitching very close to the fray to prevent further fraying. the other leg did not have this stitching, thus the fraying double in size. i have sent a request to customer service for a replacement pair. these are adorable jeans just be sure to check for stitc",3,True,True,2
1035,"Noticed all the 5 star reviews online for the latest pilcro stets- so due to the past 2 years of dissapointment of what was once a great pair of jeans....i was hopeful that retailerpologist listened and went back to the original pilcro stet formula- thick denim, just the right amount of give and a flattering 10 inch rise. walked right in and found them- and i knew right when i touched them- they were still the thin denim that's nowhere near the quality they once were. consumers pay attention and t",1,False,True,3
1025,"I generally don't spend this much on jeans but wanted a nice black pair so rolled the dice during the sale. who can wear these? i'm an average size 12 and struggled to get these size 32s over my hips, buttoned and zipped. i looked like a stuffed black sausage. best for thin frames and even then, size up.",2,True,False,4
1035,"I have a love/hate relationship with these jeans. when i first put them on, i felt like i had finally found my favorite pair of jeans. everything about how they fit and looked was just perfect - and they were offered in a petite size! but then two hours later they were sagging. the fabric is so cozy, but it just stretches too much, too fast. i am not willing to give up yet, so i ordered another pair in a smaller size. i'm less than thrilled about having to shell out the $$ for two pairs, but i r",3,True,False,3
1035,"Stretch out fast

5,8 130lb i order size 26 which is my usually size. they fit prefect for about 3hr and then stretched out feeling not right on my body. maybe i should have gone down a  sizes. even so i feel like the $$$ and quality don't add up but they are very soft and comfortable, i wouldn't buy them again.",3,True,False,2
1035,"Perhaps i should have gotten two sizes smaller, but the knees on these were baggie by lunch.
they are very soft and comfortable, but i wouldn't buy them again.",2,False,True,4
1035,"I loved them on when i got them, but they literally frayed apart on my body as i wore them, and i had them on no more than 5 times. it was not a fit issue or a seam issue; they literally just frayed apart in two areas.  while flattering and incredibly comfortable, the fabric was not at all durable...they are not your typical  denim,  they almost kind of a knit feel them.",1,False,True,2
1038,"I looked like i was going to work on a farm. well made, but seemed fit big. i like and have owned wide leg pants/capris, these were cartoonishly wide.

needless to say, they were returned.",3,False,True,4
1025,These are my first paige cords/pants and they seem to run much smaller than the other brands i wear. i'm normally a 32 in all other brands but with these the waist is pretty tight. i do love the length (i'm 5'9 and they are plenty long.) i also love the bell/flare. i'm not sure what makes this brand so much more expensive as the quality though nice seems comparable to cheaper brands.,3,True,True,1
1022,"I am a pretty consistent size 2 or 26. ordered these in my usual 26 and, yikes, right out of the package knew they''d be way to small. they have a lot of stretch in them so i was able to get them buttoned but they were wayyyy too small and looked awful. i returned them for a 27 which i am still waiting for. i'll update this review when they arrive. other than the size issue, they were just as pictured/expected.",3,True,True,1
1022,"I ordered these along with the regular ag stevie jeans and there is a definite difference in fabiric and cut. i liked the darker fabric but it was thinner and stretchier that the more ""denim"" version. the cut was also looser in the thigh and seat area which made for a looser, less flattering fit. returned it and kept the regular ag stevie.",1,False,True,4
1028,"These jeans look slouchy and shorter in the pic which was exactly what i was looking for, but they fit more like regular boot cuts on me and proved to be much longer than expected. i have fairly long legs and most jeans hit me like they do on the models, but these were very long. i only buy citizens of humanity and paige jeans and i can almost always buy online for them when it comes to skinny jeans, but these did not fit the same as their other styles. they are good quality and would probably f",3,False,True,4
1037,"I'm 5.1 and always bought 27p. they didn't have petite anymore, so i bought 27r, knowing that it'll hit my ankle instead of being cropped. it's very cute as an ankle-length with some flare. my only issue is that the 27r was very tight around the crotch and upper thigh. it's a very tight fit just right there!... and not enough of stretch to be comfortable when sitting. i wonder if it will stretch out a bit more from wear? i then ordered a 28r to see if that fits better, and it fits a tad loose ev",3,True,True,4
1037,"I loved the look of these pants in the pictures online and i loved the way that they fit. however when i got my pair, the flower placement was completely different. the whole front was black and there were just flowers running out of the crotch seams. i ordered another pair hoping they were just cut wrong, but those were even worse. they looked obscene.",1,False,True,5
1037,"I have quite a few pairs of retailer pants and jeans. my favorites are the cords i got last year, similar to these, so when i saw this fun pair, i had to have them. i ordered both the 32 and the 33 to try on.

they are even more beautiful in person than online. and they are so, so small. it wasn't like they were a tad snug--i couldn't even get the button across to meet the buttonhole. on the 33.

i've never had a problem fitting into retailer pants before. this was an extra-depressing first time",1,False,True,1
1022,"For some reason, the cream colored cords are sheer. the material is quite thin. you can see the pockets through them, as well as the seams. i have other ag cords and it seems the material they are using this go around is substandard. too bad.",3,False,True,3
1022,"I loved these when i first got them. they fit perfectly and are the softest and most comfortable pair of cords i've ever owned. plus ag is the only brand of jeans i buy. unfortunately, they stretch out horribly within one wearing. for such a pricey pair of cords, i'm extremely disappointed. i'm not sure if i should've sized down, but now i'm wishing i had, although i'm not sure that would make a difference.",3,False,True,2
1030,"Love the fit of the jeans just wish there was a couple more inches at the bottom:) these jeans have a 23 inch inseam not 26, so they hit at a very odd place on my calf- return. for reference i'm 5'8,",2,False,True,4
1030,"These are a beautiful color, but run large. i ordered my usual size and they are falling off of me. they are very low rise so i don't think i'll be trying the smaller size, can't even imagine them being lower. also, they are cropped, that's hard to tell in the picture.",2,False,True,4
1038,The design of these is adorable with the lace up ties however they are a dingy looking off white color. they are also pretty see through. returned.,3,False,True,3
1028,"These were perfect in the legs, nice and stretchy, but problematic in the waist. i'm generally a 31/size 12, but i had to squeeze to get them to close.
they've already gone back. if you have a tinier waist they'd probably be fine.",2,False,True,4
1033,"Loved these when i tried them on they fit well and were so flattering. i am a size 0/2 and 5' tall and have a 'bubble butt' and thicker thighs with a narrow waist i tried on a 24 they we a little tight on my bum and thighs but the waist was perfect, tried on a 25 and they were much more comfortable on my legs and worked on my waist as well. i thought all was good but after wearing them out for not even ten minutes they started slipping down constantly and loosed up around all areas especially my",2,False,True,4
1030,"They ripped on the inside upper thighs of both legs less than two months after purchase. i've washed them once, and wear them a few times a week, so they're certainly not worn out. i've never had a pair give out even close to this early. i loved the cut of the jeans and the softness, and they hold their shape well after multiple wearings. the color is lighter than pictured. i paid full price (the most i've ever paid for jeans) because i'd heard good things about jean shop quality. even at sale p",1,False,True,2
1033,These jeans fit well and the stretch makes them comfortable. i can't recommemd them though because they're see through. wish white jeans were better lined so that this isn't usually a problem!,3,False,True,3
1033,Fit is just like stet in my opinion.,3,True,False,8
1028,"I love the relaxed flattering fit of these pants but the navy die runs..a lot. the first time i washed them t did so per instructions on the label. i did my next load of laundry and everything turned blue/ grey! i tried washing them again with vinegar to set the color and hopefully that will help. lots of color running still though, so to be safe wash and then run washer with nothing in it to clean it before doing more laundry. i'm keeping them because i like the pants, but wanted to let you kno",3,True,True,3
1028,"1. the wide leg/crop is a cool trend. but not great on me. i'm pretty standard in size/build: 5'6"", 135 lbs,, size 4. i felt like i just looked oddly shaped with them on.
2. and maybe this is the issue: the size 27 (my normal size in every citizen pant i own) was about 2 whole sizes too big for me. i mean, i felt great about myself. but...wowza.
3. when i took them to the store to try on/exchange, they don't even carry them in the store! so i just returned and will try something else.",3,False,True,1
1037,"While you can't count on the photo on your monitor to portray the exact color of an item, these photos are way off.  instead of the warm charcoal i see online, the pants are more of a dusty blue.  the material has very little stretch and i couldn't get into the size 24s.  the 25s were tight in the entire leg but huge in the waist.  for reference i usually wear a size 24 in brands like 7 for all mankind and citizens of humanity.",2,False,True,5
1038,"Great style but not so great quality:(
stone fell off right away.
but they still look great",3,True,False,2
1038,"I thought these would be nice, and they are but then i started thinking that the bejewels will eventually be out of style and these can't be as much of a classic... also, the jewels make the jeans feel heavier. 
fit is like most boyfriend/girlfriend jeans, slightly loose (not as much on me due to muscles) and length on petite was close to what is shown here (typical for me that it is still a bit longer, as not only am i short, but i have short legs for my shortness!)

so if you want that styl",3,True,False,4
1022,Ag jeans have been a main stay for me. they are the most comfortable and best looking jeans on my body. however this pair was too tight and shorter then i liked. the fabric and color is beautiful. i wear the same size for ag no matter the design. but this one ran too small. i have to return it. i will try the next size up if they still have them.,1,False,True,1
1037,"I ordered first the green, then the grey (in case the green was mismarked.)
so short!!
is this to be in keeping with the ankle pant trend??
anyone who wants a shorter pant could easily hem them. but there is no way to lengthen them.
i held the new pants up to an older pair from previous years. they are a full 2 1/2 inches shorter! wow!
note how in the photo of the golden color pants they barely skim the model's ankle. that's how they are in real life.
i wear these pants in a tall, and live",2,False,True,4
1035,"I purchased these in january and today i am going back to retailer to request a refund; the fabric on the inner thighs are absolutely thread bare. i am 5'6 and wear a size 28. they fit comfortably with great stretch, but apparently the fabric is so cheap that if your thighs should happen to touch, you will wear holes through the thighs in very short order.

first they started piling, which i had never a pair of pilcro pants do before, and within 2 washes i could actually see through the f",1,False,True,2
1035,"I really wanted to love these, i bought them in a rush because i needed to replace my skinny jeans asap. they were a little long and didn't quite hug my calves but i figured with hemming they would be fine. i was told they wouldn't stretch out much. well, they fit great at the waist but the legs are now huge on me and i can't get them to shrink. wish i spent a little more on a different skinny jean. too late to return, so my hoping to be going out jeans are now lazy day jeans.",2,False,True,4
1025,"Bummer, i fell in absolute love with these gems until i realized how weak the stretch is by the end of the day. i purchased them on the 13th of feb and can't bare to wear them anymore.",2,False,True,2
1022,"I have other pairs of stevie jeans and looked forward to receiving these.i would say that they run about a size large compared to my other pairs. i am 5'2"" and ordered a petite, but i found the length to be about 2-3 inches too long. as compared to how they look on the model. also, the rise is relatively low. otherwise, the quality is great, and the denim is very soft. i will probably return these given that i am not wowed.",3,True,False,4
1022,"I have other stevies, and these are nothing like them. the quality is very synthetic to a point that the material is shiny. the pants themselves run very small in the waist, approx. two sizes too small compared with other stevies. additionally, the cuff is sewn like that in place, and hits at an odd spot if you are taller or have strong calves. see how it gapes in the cuff on the model? like, a rounded bottom? that is way more emphasized in real life. buyer beware!",1,False,True,1
1028,"I have been looking for a quality pair of black skinny jeans for a while. after reading the reviews, i had such high hopes for these jeans. i bought it in my usual size 28 and while the top part fit perfectly, i found that the bottom was too tapered in and ultra skinny making it not look right. sadly, i had to return.",3,False,True,4
1028,"Recently started loving rockets. i own a pair in black and a pair that are distressed. i've found that the 27s fit me best. i am 5'7"", 34c, 28 waist. this particular pair seems to run true to size, meaning i could get the 28s on (which is typically what i wear in other brands), but the 27s were embarassingly too small. while the 28s fit, and are made of a great weighty denim, with very little stretch, the wash was really not appealing. due to the distressing of the wash, all the lines butterfly",3,False,True,4
1022,"The fit on these is good for my hourglass shape, and the fabric quality and comfort is good too.i think the rinse is just not as nice in person- the orange stitching is pretty bright too. i bought. a pair from br a couple months ago that are almost identical in quality, fit and color that i got for less than half the price of these. i am going to return these and see if they have something better , but will only buy in store from now on.",3,False,True,5
1033,"I bought these a great alternative to black jeans but they are headed back.  the texture is nice but let's call them what they are- thin, leggings.  not worth the price in my opinion.  honestly, i can't seem to find a pair of pilcros that i like so i'd spent the extra money on a better pair of black jeans.",2,False,True,5
1022,"Long-time ag jeans fan. lately though, i'm finding the material is much too stretchy. i wanted a good pair of jeans. if i wanted pajama jeans, i would've ordered them. i found the same thing with the prima jeans i ordered (same review there).
so back both pairs went. 
it's a shame because the color was as pictured and just what i wanted. if only they had been made out of actual jeans material.",2,False,True,3
1028,"I've worn citizens for almost 12 years now, i keep going back because i have an athletic figure (my thighs and butt are bigger than my waist), and usually citizens fit and hug all the right places and are made with a certain quality expectation - these did not meet any of those standards, the ripped as soon as i put them on. the material seemed cheap.",1,False,True,2
1035,"I love these jeans, but they run small. i recommend ordering one size up.",3,True,True,1
1028,"I had high hopes for these as coh is my favorite brand of denim, and these crops were made specifically for petites. also, i was happy to see they were described as a straight jean, not a skinny. the fit and sizing seems to be a little off. i ordered my regular size in this brand, 27p, but they were too big. sized down to a 26p. they were still too large in the waist (seemed very stretchy) but fit well in the legs. i like the fact that these crops were made for petites so the length was perfect,",3,True,True,1
1033,"I have been searching for grey jeans and haven?t found anything that i truly love. i tried on both a 25p and 26p. the 25p was too tight and i don?t think they would have stretched out enough for me to be comfortable in. the 26p was close but i was afraid they would stretch out too much. they looked good from the front but did nothing for my cushion. the color, length and feel of the jeans was perfect. in the end they went back and the hunt continues for grey jeans. i would recommend trying these",3,True,True,4
1037,"So disappointed. bought these in a 29 and should've gone with a 28. they're super cute - i got the green. the fit is off. like the other reviews, they stretch out way too much. i would return these but have already washed them. they wash terribly, too. there are weird fading marks all over, even when washed in cold water like the tag states. so disappointed that i spent my gift card from christmas on these. i've been a loyal retailer customer for years and this is the first time i've been severely",1,False,True,1
1037,"The design of these ankles pants is very cool and the rise is perfect. however, the fabric, despite 2% spandex, has absolutely no give from the knee down. the extensive stitching probably contributes to the lack of stretch. while i was able to pull them on (size 27 for 110 lb/5.4'), i could not bend my legs at the knee comfortably. with longer wear, i think they would cut off the circulation.

please post if these stretch for you enough with wear and become softer.",2,False,True,4
1037,These are really nice pants - color and style are perfect but when i first put them on they seemed like they fit perfectly on me then within 30 minutes they looked 2 sizes too big - they got loose due to the material not being firm or thick enough. i would go down a size for sure. the cons aren't unsolvable so try them out!,3,True,True,3
1033,"Really disappointing quality. these jeans are of a very poor quality material and developed holes in the inseams after only a month! i love pilcros, and am totally shocked at the poor quality...retailer, i hope this is just a fluke. not worth the money!",1,False,True,2
1028,"I have several pairs of coh and love them all. when i saw these go on sale in my size i quickly purchased them. however, when i tried them on at home and looked in the mirror, i was pretty shocked that the back pockets were extremely long. meaning, they go well below your butt cheeks (like 3""# which means they look like they are sitting too low on your body-and they aren't they are actually i little higher waisted than most coh! 

i thought perhaps it was my perception that day, so i waited an",3,False,True,4
1028,"So after reading the 2 reviews, decided to just order my usual size (26), thinking they might be a tad snug. wrong! they were huge! i looked at the size to see if they sent me a size 30 by mistake! unfortunately small sizes sold out. quality is excellent as well as style, so bummed!",2,True,False,4
1028,"I am so bummed. these jeans are the perfect weight, totally distressed (and torn) in a way that looks like you've owned them for years, they flare out at the bottom of the legs just the right amount...but there is one huge - or i should write small - problem: your thighs have to be incredibly small to get these pulled all the way on. 
----------
i am a 27 in level 99 and ag brand jeans, and a 28 in my other pairs of coh jeans and in mih jeans as well. i do not have an hourglass figure (my shou",3,False,True,4
1035,"Love the style, fabric and fit generally, but even ordering down a size, i could yank them right down. trying going down one more size, but not sure it will work as much as i want it to.",3,True,True,1
